TIME,WOPR_P-F-14_ECLIPSE,WOPR_P-F-14_OPM,WOPR_P-F-12_ECLIPSE,WOPR_P-F-12_OPM,WOPR_P-F-11B_ECLIPSE,WOPR_P-F-11B_OPM,WOPR_P-F-15D_ECLIPSE,WOPR_P-F-15D_OPM,WBHP_P-F-14_ECLIPSE,WBHP_P-F-14_OPM,WBHP_P-F-12_ECLIPSE,WBHP_P-F-12_OPM,WBHP_P-F-11B_ECLIPSE,WBHP_P-F-11B_OPM,WBHP_P-F-15D_ECLIPSE,WBHP_P-F-15D_OPM,WWCT_P-F-14_ECLIPSE,WWCT_P-F-14_OPM,WWCT_P-F-12_ECLIPSE,WWCT_P-F-12_OPM,WWCT_P-F-11B_ECLIPSE,WWCT_P-F-11B_OPM,WWCT_P-F-15D_ECLIPSE,WWCT_P-F-15D_OPM
1001.0,1965.87378,2020.1189,1204.97424,1189.04993,0.0,-0.0,0.0,-0.0,269.770386,271.525757,275.713165,276.790802,0.0,0.0,0.0,0.0,0.518689752,0.500816643,0.697398722,0.702463686,0.0,0.0,0.0,0.0
1011.0,2648.57349,2718.86719,1259.19458,1228.94287,0.0,-0.0,0.0,-0.0,263.208282,266.114624,274.265839,275.89267,0.0,0.0,0.0,0.0,0.534940898,0.518396795,0.723531902,0.731395662,0.0,0.0,0.0,0.0
1021.0,2593.01562,2677.33228,1341.40686,1306.24854,0.0,-0.0,0.0,-0.0,262.348206,265.327148,269.964417,271.696869,0.0,0.0,0.0,0.0,0.551007867,0.531928301,0.733754992,0.741903961,0.0,0.0,0.0,0.0
1031.0,2527.7605,2625.67383,1349.64868,1323.17859,0.0,-0.0,0.0,-0.0,261.646545,264.816406,268.112732,269.862946,0.0,0.0,0.0,0.0,0.566925764,0.545436621,0.743694782,0.749629736,0.0,0.0,0.0,0.0
1041.0,2465.80786,2589.99341,1354.7876,1319.32031,0.0,-0.0,0.0,-0.0,257.970154,261.410645,263.245178,265.170013,0.0,0.0,0.0,0.0,0.576773345,0.549847066,0.740593314,0.748488903,0.0,0.0,0.0,0.0
1051.0,2003.62402,2071.52441,1232.50085,1195.27344,0.0,-0.0,0.0,-0.0,263.603607,266.269806,269.337006,270.791382,0.0,0.0,0.0,0.0,0.596747458,0.579535604,0.739624619,0.748733401,0.0,0.0,0.0,0.0
1061.0,2183.42285,2292.91919,1289.39148,1243.76257,0.0,-0.0,0.0,-0.0,259.122253,262.14444,265.1026,266.746674,0.0,0.0,0.0,0.0,0.592850983,0.567321181,0.739783943,0.750361919,0.0,0.0,0.0,0.0
1071.0,2165.47827,2281.57031,1344.18652,1302.5835,0.0,-0.0,0.0,-0.0,260.611938,263.89502,265.170502,266.973175,0.0,0.0,0.0,0.0,0.618969798,0.593917727,0.751199484,0.76007539,0.0,0.0,0.0,0.0
1081.0,2135.40649,2256.3855,1251.91162,1213.24072,0.0,-0.0,0.0,-0.0,260.352997,263.491028,267.339111,268.952637,0.0,0.0,0.0,0.0,0.623321831,0.59720099,0.756368637,0.765001595,0.0,0.0,0.0,0.0
1091.0,2121.48755,2255.74438,1238.29822,1198.94702,0.0,-0.0,0.0,-0.0,259.753815,263.160889,266.801208,268.50354,0.0,0.0,0.0,0.0,0.630448818,0.601961434,0.762673736,0.771294773,0.0,0.0,0.0,0.0
1101.0,2057.92383,2193.17163,1192.08459,1150.69421,0.0,-0.0,0.0,-0.0,260.0271,263.453949,267.603882,269.28299,0.0,0.0,0.0,0.0,0.637392581,0.608488381,0.767822742,0.776984394,0.0,0.0,0.0,0.0
1111.0,1974.20825,2107.25488,1228.73462,1181.19226,0.0,-0.0,0.0,-0.0,260.341278,263.694031,264.607117,266.404602,0.0,0.0,0.0,0.0,0.646573007,0.617824435,0.773422956,0.783325791,0.0,0.0,0.0,0.0
1121.0,1995.70337,2135.17822,1184.21216,1136.11487,0.0,-0.0,0.0,-0.0,259.384827,262.88678,265.377686,266.985809,0.0,0.0,0.0,0.0,0.647785723,0.618087173,0.779553592,0.789624095,0.0,0.0,0.0,0.0
1131.0,1497.35999,1560.85693,895.405579,859.281311,0.0,-0.0,0.0,-0.0,268.280182,270.209534,278.553497,279.837402,0.0,0.0,0.0,0.0,0.653296351,0.635497749,0.776156485,0.786333323,0.0,0.0,0.0,0.0
