TIME,FOPR_OPM,FOPR_ECLIPSE,FOPR_DIFF,FWPR_OPM,FWPR_ECLIPSE,FWPR_DIFF,FGPR_OPM,FGPR_ECLIPSE,FGPR_DIFF,FWIR_OPM,FWIR_ECLIPSE,FWIR_DIFF,FOPT_OPM,FOPT_ECLIPSE,FOPT_DIFF,FWPT_OPM,FWPT_ECLIPSE,FWPT_DIFF,FGPT_OPM,FGPT_ECLIPSE,FGPT_DIFF,FPR_OPM,FPR_ECLIPSE,FPR_DIFF
1.661000000000000000e+03,1.781429689999999937e+03,1.748623409999999922e+03,3.280628000000001521e+01,7.285626460000000407e+03,7.322677249999999731e+03,-3.705078999999932421e+01,2.541532660000000033e+05,2.518116559999999881e+05,2.341610000000015134e+03,9.856938480000000709e+03,9.856938480000000709e+03,0.000000000000000000e+00,7.137785500000000000e+06,7.055287000000000000e+06,8.249850000000000000e+04,5.900522500000000000e+06,6.018087500000000000e+06,-1.175650000000000000e+05,1.056658300000000000e+09,1.044607490000000000e+09,1.205081000000000000e+07,3.311426089999999931e+02,3.322351990000000228e+02,-1.092590000000029704e+00
1.671000000000000000e+03,1.788343380000000025e+03,1.749241580000000113e+03,3.910179999999991196e+01,7.325653320000000349e+03,7.371401859999999942e+03,-4.574853999999959342e+01,2.549994219999999914e+05,2.518540160000000033e+05,3.145405999999988126e+03,9.254335940000000846e+03,9.254335940000000846e+03,0.000000000000000000e+00,7.155669000000000000e+06,7.072792500000000000e+06,8.287650000000000000e+04,5.973779000000000000e+06,6.091781500000000000e+06,-1.180025000000000000e+05,1.059208320000000000e+09,1.047128000000000000e+09,1.208032000000000000e+07,3.298812260000000265e+02,3.309830019999999990e+02,-1.101775999999972555e+00
1.681000000000000000e+03,1.747105589999999893e+03,1.717090329999999994e+03,3.001525999999989835e+01,7.383763670000000275e+03,7.416041989999999714e+03,-3.227831999999943946e+01,2.488677030000000086e+05,2.471090780000000086e+05,1.758625000000000000e+03,1.031988960000000043e+04,1.031989060000000063e+04,-1.000000000203726813e-03,7.173140000000000000e+06,7.090101500000000000e+06,8.303850000000000000e+04,6.047616500000000000e+06,6.165742500000000000e+06,-1.181260000000000000e+05,1.061697020000000000e+09,1.049619460000000000e+09,1.207756000000000000e+07,3.308170779999999809e+02,3.319076230000000010e+02,-1.090545000000020082e+00
1.691000000000000000e+03,1.027617430000000013e+03,1.064274539999999888e+03,-3.665710999999987507e+01,4.602507810000000063e+03,4.543357420000000275e+03,5.915038999999978842e+01,1.460769219999999914e+05,1.530525309999999881e+05,-6.975608999999996740e+03,6.092757810000000063e+03,6.092757810000000063e+03,0.000000000000000000e+00,7.183416500000000000e+06,7.100615500000000000e+06,8.280100000000000000e+04,6.093641500000000000e+06,6.211360000000000000e+06,-1.177185000000000000e+05,1.063157760000000000e+09,1.051131650000000000e+09,1.202611000000000000e+07,3.310578919999999812e+02,3.321350400000000036e+02,-1.077148000000022421e+00
1.701000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.183416500000000000e+06,7.100615500000000000e+06,8.280100000000000000e+04,6.093641500000000000e+06,6.211360000000000000e+06,-1.177185000000000000e+05,1.063157760000000000e+09,1.051131650000000000e+09,1.202611000000000000e+07,3.320377199999999789e+02,3.330123600000000010e+02,-9.746400000000221553e-01
1.711000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.183416500000000000e+06,7.100615500000000000e+06,8.280100000000000000e+04,6.093641500000000000e+06,6.211360000000000000e+06,-1.177185000000000000e+05,1.063157760000000000e+09,1.051131650000000000e+09,1.202611000000000000e+07,3.329801029999999855e+02,3.338575440000000185e+02,-8.774410000000330001e-01
1.721000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.602709960000000251e+02,2.602709960000000251e+02,0.000000000000000000e+00,7.183416500000000000e+06,7.100615500000000000e+06,8.280100000000000000e+04,6.093641500000000000e+06,6.211360000000000000e+06,-1.177185000000000000e+05,1.063157760000000000e+09,1.051131650000000000e+09,1.202611000000000000e+07,3.342880860000000212e+02,3.350646360000000072e+02,-7.765499999999860847e-01
1.731000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.183416500000000000e+06,7.100615500000000000e+06,8.280100000000000000e+04,6.093641500000000000e+06,6.211360000000000000e+06,-1.177185000000000000e+05,1.063157760000000000e+09,1.051131650000000000e+09,1.202611000000000000e+07,3.349714660000000208e+02,3.356535030000000006e+02,-6.820369999999797983e-01
1.741000000000000000e+03,1.510163819999999987e+03,1.578063959999999952e+03,-6.790013999999996486e+01,4.077112790000000132e+03,3.972305910000000040e+03,1.048068800000000920e+02,2.143064059999999881e+05,2.258464839999999967e+05,-1.154007800000000861e+04,6.392509280000000217e+03,6.392509280000000217e+03,0.000000000000000000e+00,7.199265000000000000e+06,7.117429500000000000e+06,8.183550000000000000e+04,6.133368000000000000e+06,6.249590000000000000e+06,-1.162220000000000000e+05,1.065402940000000000e+09,1.053545090000000000e+09,1.185785000000000000e+07,3.351970830000000205e+02,3.359160459999999944e+02,-7.189629999999738175e-01
1.751000000000000000e+03,1.778120609999999942e+03,1.785560300000000097e+03,-7.439690000000155123e+00,5.723542480000000069e+03,5.707060550000000148e+03,1.648192999999992026e+01,2.527254690000000119e+05,2.553513589999999967e+05,-2.625889999999984866e+03,7.892478030000000217e+03,7.892478030000000217e+03,0.000000000000000000e+00,7.217046000000000000e+06,7.135978000000000000e+06,8.106800000000000000e+04,6.190603500000000000e+06,6.305667500000000000e+06,-1.150640000000000000e+05,1.067930180000000000e+09,1.056198590000000000e+09,1.173159000000000000e+07,3.342856140000000096e+02,3.350492550000000165e+02,-7.636410000000068976e-01
1.761000000000000000e+03,1.281396729999999934e+03,1.319197509999999966e+03,-3.780078000000003158e+01,4.690862299999999777e+03,4.631635739999999714e+03,5.922656000000006316e+01,1.820478440000000119e+05,1.887877809999999881e+05,-6.739936999999976251e+03,5.493411130000000412e+03,5.493411130000000412e+03,0.000000000000000000e+00,7.229860000000000000e+06,7.149180500000000000e+06,8.067950000000000000e+04,6.237512000000000000e+06,6.351969000000000000e+06,-1.144570000000000000e+05,1.069750660000000000e+09,1.058087940000000000e+09,1.166272000000000000e+07,3.321480409999999779e+02,3.329565729999999917e+02,-8.085320000000137952e-01
1.771000000000000000e+03,2.225959229999999934e+03,2.157456049999999777e+03,6.850318000000015672e+01,6.971283199999999852e+03,7.060069819999999709e+03,-8.878661999999985710e+01,3.165186250000000000e+05,3.087147189999999828e+05,7.803906000000017229e+03,7.490934079999999994e+03,7.490934079999999994e+03,0.000000000000000000e+00,7.252119500000000000e+06,7.171048000000000000e+06,8.107150000000000000e+04,6.307225000000000000e+06,6.422153000000000000e+06,-1.149280000000000000e+05,1.072915840000000000e+09,1.061215620000000000e+09,1.170022000000000000e+07,3.264603579999999852e+02,3.272507929999999874e+02,-7.904350000000022192e-01
1.781000000000000000e+03,1.970171260000000075e+03,1.954111329999999953e+03,1.605993000000012216e+01,7.264180659999999989e+03,7.275922849999999926e+03,-1.174218999999993684e+01,2.794210939999999828e+05,2.795957189999999828e+05,-1.746250000000000000e+02,1.278901759999999922e+04,1.278901759999999922e+04,0.000000000000000000e+00,7.272435500000000000e+06,7.191218000000000000e+06,8.121750000000000000e+04,6.378990000000000000e+06,6.494015500000000000e+06,-1.150255000000000000e+05,1.075798910000000000e+09,1.064101500000000000e+09,1.169741000000000000e+07,3.317280579999999759e+02,3.325655209999999897e+02,-8.374630000000138352e-01
1.791000000000000000e+03,1.898110599999999977e+03,1.867294429999999920e+03,3.081617000000005646e+01,7.427214359999999942e+03,7.459724119999999857e+03,-3.250975999999991473e+01,2.690144380000000237e+05,2.672967810000000172e+05,1.717657000000006519e+03,1.023402640000000065e+04,1.023402640000000065e+04,0.000000000000000000e+00,7.291416500000000000e+06,7.210162000000000000e+06,8.125450000000000000e+04,6.453262000000000000e+06,6.568226500000000000e+06,-1.149645000000000000e+05,1.078488960000000000e+09,1.066812930000000000e+09,1.167603000000000000e+07,3.318357240000000274e+02,3.327402950000000033e+02,-9.045709999999758111e-01
1.801000000000000000e+03,1.834912229999999909e+03,1.799711430000000064e+03,3.520079999999984466e+01,7.458325200000000223e+03,7.496097660000000360e+03,-3.777246000000013737e+01,2.598590940000000119e+05,2.577051559999999881e+05,2.153938000000023749e+03,1.008958499999999913e+04,1.008958499999999913e+04,0.000000000000000000e+00,7.309766000000000000e+06,7.228287500000000000e+06,8.147850000000000000e+04,6.527845500000000000e+06,6.643004000000000000e+06,-1.151585000000000000e+05,1.081087620000000000e+09,1.069408190000000000e+09,1.167943000000000000e+07,3.317891539999999964e+02,3.327492679999999723e+02,-9.601139999999759311e-01
1.811000000000000000e+03,1.598637210000000096e+03,1.578996949999999970e+03,1.964026000000012573e+01,6.637744139999999788e+03,6.653670409999999720e+03,-1.592626999999993131e+01,2.262008750000000000e+05,2.260901559999999881e+05,1.107190000000118744e+02,8.795160159999999451e+03,8.795160159999999451e+03,0.000000000000000000e+00,7.325752000000000000e+06,7.244093000000000000e+06,8.165900000000000000e+04,6.594222500000000000e+06,6.709519000000000000e+06,-1.152965000000000000e+05,1.083349630000000000e+09,1.071671230000000000e+09,1.167840000000000000e+07,3.316097720000000209e+02,3.325941470000000209e+02,-9.843750000000000000e-01
1.821000000000000000e+03,1.696061040000000048e+03,1.664039669999999887e+03,3.202137000000016087e+01,7.100656740000000354e+03,7.133012209999999868e+03,-3.235546999999951367e+01,2.398400160000000033e+05,2.382607660000000033e+05,1.579250000000000000e+03,9.892575199999999313e+03,9.892575199999999313e+03,0.000000000000000000e+00,7.342712500000000000e+06,7.260828000000000000e+06,8.188450000000000000e+04,6.665229500000000000e+06,6.780714000000000000e+06,-1.154845000000000000e+05,1.085747970000000000e+09,1.074067330000000000e+09,1.168064000000000000e+07,3.323621219999999994e+02,3.333900150000000053e+02,-1.027893000000005941e+00
1.831000000000000000e+03,1.832308230000000094e+03,1.774470949999999903e+03,5.783728000000019165e+01,7.520881840000000011e+03,7.588148930000000291e+03,-6.726709000000028027e+01,2.589145160000000033e+05,2.540803120000000054e+05,4.834203999999997905e+03,9.817830079999999725e+03,9.817830079999999725e+03,0.000000000000000000e+00,7.361036000000000000e+06,7.278652500000000000e+06,8.238350000000000000e+04,6.740438000000000000e+06,6.856481500000000000e+06,-1.160435000000000000e+05,1.088337150000000000e+09,1.076619520000000000e+09,1.171763000000000000e+07,3.316836240000000089e+02,3.327384950000000003e+02,-1.054870999999991454e+00
1.841000000000000000e+03,1.786403810000000021e+03,1.738400149999999940e+03,4.800366000000008171e+01,7.702528809999999794e+03,7.755270999999999731e+03,-5.274218999999993684e+01,2.523279059999999881e+05,2.490558589999999967e+05,3.272046999999991385e+03,9.533798829999999725e+03,9.533798829999999725e+03,0.000000000000000000e+00,7.378900000000000000e+06,7.296073500000000000e+06,8.282650000000000000e+04,6.817463500000000000e+06,6.933981000000000000e+06,-1.165175000000000000e+05,1.090860420000000000e+09,1.079115140000000000e+09,1.174528000000000000e+07,3.302223510000000033e+02,3.312868649999999775e+02,-1.064513999999974203e+00
1.851000000000000000e+03,1.668663090000000011e+03,1.641159180000000106e+03,2.750390999999990527e+01,7.554715820000000349e+03,7.578589359999999942e+03,-2.387353999999959342e+01,2.354624379999999946e+05,2.350354530000000086e+05,4.269849999999860302e+02,1.091712600000000020e+04,1.091712600000000020e+04,0.000000000000000000e+00,7.395586500000000000e+06,7.312608000000000000e+06,8.297850000000000000e+04,6.893010500000000000e+06,7.009591000000000000e+06,-1.165805000000000000e+05,1.093215100000000000e+09,1.081483390000000000e+09,1.173171000000000000e+07,3.321688839999999914e+02,3.332757260000000201e+02,-1.106842000000028747e+00
1.861000000000000000e+03,1.623839969999999994e+03,1.600217290000000048e+03,2.362267999999994572e+01,7.557186520000000201e+03,7.576133789999999863e+03,-1.894726999999966210e+01,2.290281719999999914e+05,2.291052190000000119e+05,-7.704700000002048910e+01,1.012819529999999941e+04,1.012819529999999941e+04,0.000000000000000000e+00,7.411825000000000000e+06,7.328666000000000000e+06,8.315900000000000000e+04,6.968582500000000000e+06,7.085272000000000000e+06,-1.166895000000000000e+05,1.095505280000000000e+09,1.083782660000000000e+09,1.172262000000000000e+07,3.326823430000000030e+02,3.338295289999999795e+02,-1.147185999999976502e+00
1.871000000000000000e+03,1.645942500000000109e+03,1.616541500000000042e+03,2.940100000000006730e+01,7.690129390000000058e+03,7.716848140000000058e+03,-2.671875000000000000e+01,2.320125469999999914e+05,2.313439530000000086e+05,6.685939999999827705e+02,1.018947559999999976e+04,1.018947559999999976e+04,0.000000000000000000e+00,7.428284500000000000e+06,7.344924000000000000e+06,8.336050000000000000e+04,7.045483500000000000e+06,7.162306500000000000e+06,-1.168230000000000000e+05,1.097825410000000000e+09,1.086109570000000000e+09,1.171584000000000000e+07,3.329512020000000234e+02,3.341283569999999941e+02,-1.177154999999970642e+00
1.881000000000000000e+03,1.610547610000000077e+03,1.586407960000000003e+03,2.413965000000007421e+01,7.727500979999999799e+03,7.746944819999999709e+03,-1.944383999999990920e+01,2.269278750000000000e+05,2.269635469999999914e+05,-3.567199999999138527e+01,1.018165530000000035e+04,1.018165530000000035e+04,0.000000000000000000e+00,7.444390000000000000e+06,7.360839500000000000e+06,8.355050000000000000e+04,7.122758500000000000e+06,7.239702000000000000e+06,-1.169435000000000000e+05,1.100094720000000000e+09,1.088386820000000000e+09,1.170790000000000000e+07,3.332385859999999980e+02,3.344386289999999917e+02,-1.200042999999993754e+00
1.891000000000000000e+03,1.623483519999999999e+03,1.595547610000000077e+03,2.793590999999992164e+01,7.840426760000000286e+03,7.865154789999999593e+03,-2.472802999999930762e+01,2.286455309999999881e+05,2.281742190000000119e+05,4.713119999999762513e+02,1.018591209999999955e+04,1.018591209999999955e+04,0.000000000000000000e+00,7.460624500000000000e+06,7.376875000000000000e+06,8.374950000000000000e+04,7.201163000000000000e+06,7.318238000000000000e+06,-1.170750000000000000e+05,1.102381180000000000e+09,1.090680320000000000e+09,1.170086000000000000e+07,3.332699279999999931e+02,3.344863280000000145e+02,-1.216400000000021464e+00
1.901000000000000000e+03,6.021943360000000212e+02,6.359365229999999656e+02,-3.374218699999994442e+01,2.740674799999999777e+03,2.686533690000000206e+03,5.414110999999957130e+01,8.463329690000000119e+04,9.082557809999999881e+04,-6.192281199999997625e+03,3.432230959999999868e+03,3.432230959999999868e+03,0.000000000000000000e+00,7.466309500000000000e+06,7.382896000000000000e+06,8.341350000000000000e+04,7.229051000000000000e+06,7.345587500000000000e+06,-1.165365000000000000e+05,1.103179010000000000e+09,1.091540100000000000e+09,1.163891000000000000e+07,3.333167720000000145e+02,3.344744870000000105e+02,-1.157714999999996053e+00
1.911000000000000000e+03,7.476455690000000232e+02,7.396622919999999795e+02,7.983277000000043699e+00,1.853470949999999903e+03,1.855123289999999997e+03,-1.652340000000094733e+00,1.047211250000000000e+05,1.049949299999999930e+05,-2.738049999999930151e+02,3.581424070000000029e+03,3.581423830000000180e+03,2.399999998488056008e-04,7.473786000000000000e+06,7.390225000000000000e+06,8.356100000000000000e+04,7.247586000000000000e+06,7.364234500000000000e+06,-1.166485000000000000e+05,1.104226180000000000e+09,1.092580610000000000e+09,1.164557000000000000e+07,3.350444949999999835e+02,3.361485599999999749e+02,-1.104064999999991414e+00
1.921000000000000000e+03,1.322886349999999993e+03,1.287324219999999968e+03,3.556213000000002467e+01,5.205035640000000058e+03,5.244851069999999709e+03,-3.981542999999965105e+01,1.863990160000000033e+05,1.836274219999999914e+05,2.771594000000011874e+03,8.044937990000000354e+03,8.044937990000000354e+03,0.000000000000000000e+00,7.487014500000000000e+06,7.403514500000000000e+06,8.350000000000000000e+04,7.299636000000000000e+06,7.416084000000000000e+06,-1.164480000000000000e+05,1.106090240000000000e+09,1.094477820000000000e+09,1.161242000000000000e+07,3.371434330000000159e+02,3.382525630000000092e+02,-1.109129999999993288e+00
1.931000000000000000e+03,7.554055180000000291e+02,7.789286499999999478e+02,-2.352313199999991866e+01,3.137423580000000129e+03,3.097787600000000111e+03,3.963598000000001775e+01,1.062614450000000070e+05,1.109809140000000043e+05,-4.719468999999997322e+03,4.942179199999999582e+03,4.942178710000000137e+03,4.899999994449899532e-04,7.494569000000000000e+06,7.411231000000000000e+06,8.333800000000000000e+04,7.331010500000000000e+06,7.447165500000000000e+06,-1.161550000000000000e+05,1.107152770000000000e+09,1.095577470000000000e+09,1.157530000000000000e+07,3.388738099999999918e+02,3.399536439999999970e+02,-1.079834000000005290e+00
1.941000000000000000e+03,1.824581789999999955e+03,1.757820799999999963e+03,6.676098999999999251e+01,8.105215820000000349e+03,8.186790039999999863e+03,-8.157421999999951367e+01,2.569359059999999881e+05,2.504888120000000054e+05,6.447093999999982771e+03,1.083149120000000039e+04,1.083149120000000039e+04,0.000000000000000000e+00,7.512814500000000000e+06,7.429305500000000000e+06,8.350900000000000000e+04,7.412062500000000000e+06,7.528324000000000000e+06,-1.162615000000000000e+05,1.109722110000000000e+09,1.098153600000000000e+09,1.156851000000000000e+07,3.388447570000000155e+02,3.399704280000000267e+02,-1.125671000000011190e+00
1.951000000000000000e+03,1.728346309999999903e+03,1.677135250000000042e+03,5.121105999999986125e+01,8.193375000000000000e+03,8.252115229999999428e+03,-5.874022999999942840e+01,2.430791089999999967e+05,2.390434530000000086e+05,4.035655999999988126e+03,1.046588379999999961e+04,1.046588379999999961e+04,0.000000000000000000e+00,7.530098000000000000e+06,7.446238500000000000e+06,8.385950000000000000e+04,7.493996500000000000e+06,7.610615000000000000e+06,-1.166185000000000000e+05,1.112152960000000000e+09,1.100566780000000000e+09,1.158618000000000000e+07,3.381197199999999725e+02,3.392833560000000261e+02,-1.163636000000053627e+00
1.961000000000000000e+03,1.662087160000000040e+03,1.623736210000000028e+03,3.835095000000001164e+01,8.310372069999999439e+03,8.350397460000000137e+03,-4.002539000000069791e+01,2.336090469999999914e+05,2.315083910000000033e+05,2.100655999999988126e+03,1.089059380000000056e+04,1.089059380000000056e+04,0.000000000000000000e+00,7.546719000000000000e+06,7.462687500000000000e+06,8.403150000000000000e+04,7.577100000000000000e+06,7.693818000000000000e+06,-1.167180000000000000e+05,1.114489090000000000e+09,1.102911870000000000e+09,1.157722000000000000e+07,3.382366329999999834e+02,3.394336240000000089e+02,-1.196991000000025451e+00
1.971000000000000000e+03,1.656181520000000091e+03,1.589810909999999922e+03,6.637061000000016975e+01,7.844449220000000423e+03,7.923891109999999571e+03,-7.944188999999914813e+01,2.328065940000000119e+05,2.267813280000000086e+05,6.025266000000003260e+03,7.373124020000000201e+03,7.373124020000000201e+03,0.000000000000000000e+00,7.563280500000000000e+06,7.478471000000000000e+06,8.480950000000000000e+04,7.655544500000000000e+06,7.773218500000000000e+06,-1.176740000000000000e+05,1.116817150000000000e+09,1.105162880000000000e+09,1.165427000000000000e+07,3.322633670000000166e+02,3.335330200000000218e+02,-1.269653000000005250e+00
1.981000000000000000e+03,1.548943600000000060e+03,1.521716920000000073e+03,2.722667999999998756e+01,8.231130859999999302e+03,8.255145510000000286e+03,-2.401465000000098371e+01,2.176118750000000000e+05,2.170029379999999946e+05,6.089370000000053551e+02,1.273199409999999989e+04,1.273199409999999989e+04,0.000000000000000000e+00,7.578770000000000000e+06,7.493997500000000000e+06,8.477250000000000000e+04,7.737856000000000000e+06,7.855329500000000000e+06,-1.174735000000000000e+05,1.118993280000000000e+09,1.107377410000000000e+09,1.161587000000000000e+07,3.367180179999999723e+02,3.380218510000000265e+02,-1.303833000000054199e+00
1.991000000000000000e+03,1.525400270000000091e+03,1.485564329999999927e+03,3.983594000000016422e+01,8.103641109999999571e+03,8.146806639999999788e+03,-4.316553000000021711e+01,2.142488280000000086e+05,2.117083910000000033e+05,2.540437000000005355e+03,1.031292870000000039e+04,1.031292870000000039e+04,0.000000000000000000e+00,7.594024000000000000e+06,7.508922500000000000e+06,8.510150000000000000e+04,7.818892500000000000e+06,7.936697500000000000e+06,-1.178050000000000000e+05,1.121135740000000000e+09,1.109504640000000000e+09,1.163110000000000000e+07,3.366773069999999848e+02,3.380165709999999990e+02,-1.339264000000014221e+00
2.001000000000000000e+03,1.363201540000000023e+03,1.339244869999999992e+03,2.395667000000003100e+01,7.492602539999999863e+03,7.515101560000000063e+03,-2.249902000000020053e+01,1.914522969999999914e+05,1.907823440000000119e+05,6.699529999999795109e+02,9.655731449999999313e+03,9.655731449999999313e+03,0.000000000000000000e+00,7.607656000000000000e+06,7.522345000000000000e+06,8.531100000000000000e+04,7.893818500000000000e+06,8.011804500000000000e+06,-1.179860000000000000e+05,1.123050240000000000e+09,1.111417090000000000e+09,1.163315000000000000e+07,3.371213070000000016e+02,3.384826350000000161e+02,-1.361328000000014526e+00
2.011000000000000000e+03,9.171401980000000549e+02,9.271702880000000278e+02,-1.003008999999997286e+01,4.747032710000000407e+03,4.724408690000000206e+03,2.262402000000020053e+01,1.286056480000000010e+05,1.318541559999999881e+05,-3.248507999999987078e+03,6.772878420000000006e+03,6.772878420000000006e+03,0.000000000000000000e+00,7.616827500000000000e+06,7.531503500000000000e+06,8.532400000000000000e+04,7.941288500000000000e+06,8.059210000000000000e+06,-1.179215000000000000e+05,1.124336260000000000e+09,1.112719620000000000e+09,1.161664000000000000e+07,3.388287050000000136e+02,3.401653440000000046e+02,-1.336638999999991029e+00
2.021000000000000000e+03,1.442537229999999909e+03,1.396223269999999957e+03,4.631395999999995183e+01,7.706188479999999799e+03,7.760761230000000069e+03,-5.457275000000026921e+01,2.026444059999999881e+05,1.986060620000000054e+05,4.038343999999982771e+03,9.909008789999999863e+03,9.909008789999999863e+03,0.000000000000000000e+00,7.631253000000000000e+06,7.545602000000000000e+06,8.565100000000000000e+04,8.018350500000000000e+06,8.136621000000000000e+06,-1.182705000000000000e+05,1.126362750000000000e+09,1.114725630000000000e+09,1.163712000000000000e+07,3.390816649999999868e+02,3.404314580000000205e+02,-1.349793000000033771e+00
2.031000000000000000e+03,1.269250240000000076e+03,1.255999880000000076e+03,1.325036000000000058e+01,7.416165039999999863e+03,7.425600590000000011e+03,-9.435550000000148430e+00,1.782914839999999967e+05,1.786892809999999881e+05,-3.977969999999913853e+02,9.718624019999999291e+03,9.718624019999999291e+03,0.000000000000000000e+00,7.643945500000000000e+06,7.558196000000000000e+06,8.574950000000000000e+04,8.092512000000000000e+06,8.210828500000000000e+06,-1.183165000000000000e+05,1.128145660000000000e+09,1.116517630000000000e+09,1.162803000000000000e+07,3.400653689999999756e+02,3.414132999999999925e+02,-1.347931000000016866e+00
2.041000000000000000e+03,1.054052860000000010e+03,1.087938959999999952e+03,-3.388609999999994216e+01,3.843619869999999992e+03,3.789512700000000223e+03,5.410716999999976906e+01,1.439679379999999946e+05,1.503757190000000119e+05,-6.407781000000017229e+03,5.038485840000000280e+03,5.038485840000000280e+03,0.000000000000000000e+00,7.654486000000000000e+06,7.568886500000000000e+06,8.559950000000000000e+04,8.130948500000000000e+06,8.248996000000000000e+06,-1.180475000000000000e+05,1.129585280000000000e+09,1.117993340000000000e+09,1.159194000000000000e+07,3.395129390000000171e+02,3.407976070000000277e+02,-1.284668000000010579e+00
2.051000000000000000e+03,2.098893549999999777e+03,2.119801269999999931e+03,-2.090772000000015396e+01,7.346578120000000126e+03,7.304216309999999794e+03,4.236181000000033237e+01,2.826519380000000237e+05,2.895187810000000172e+05,-6.866842999999993481e+03,1.046258979999999974e+04,1.046258979999999974e+04,0.000000000000000000e+00,7.675475000000000000e+06,7.590395500000000000e+06,8.507950000000000000e+04,8.204414000000000000e+06,8.321603000000000000e+06,-1.171890000000000000e+05,1.132411900000000000e+09,1.120929790000000000e+09,1.148211000000000000e+07,3.393424679999999967e+02,3.405776060000000030e+02,-1.235138000000006286e+00
2.061000000000000000e+03,2.395119380000000092e+03,2.420557859999999891e+03,-2.543847999999979947e+01,8.639004880000000412e+03,8.585671879999999874e+03,5.333300000000053842e+01,3.208297500000000000e+05,3.300920000000000000e+05,-9.262250000000000000e+03,1.216656049999999959e+04,1.216656049999999959e+04,0.000000000000000000e+00,7.699426000000000000e+06,7.614853000000000000e+06,8.457300000000000000e+04,8.290804000000000000e+06,8.407106000000000000e+06,-1.163020000000000000e+05,1.135620100000000000e+09,1.124264580000000000e+09,1.135552000000000000e+07,3.389589230000000271e+02,3.401970830000000205e+02,-1.238159999999993488e+00
2.071000000000000000e+03,1.873801999999999907e+03,1.899775390000000016e+03,-2.597339000000010856e+01,8.724280269999999291e+03,8.672971680000000561e+03,5.130858999999873049e+01,2.543721719999999914e+05,2.624905000000000000e+05,-8.118328000000008615e+03,1.189901169999999911e+04,1.189901169999999911e+04,0.000000000000000000e+00,7.718164000000000000e+06,7.633973000000000000e+06,8.419100000000000000e+04,8.378047000000000000e+06,8.493661000000000000e+06,-1.156140000000000000e+05,1.138163840000000000e+09,1.126907260000000000e+09,1.125658000000000000e+07,3.396266780000000267e+02,3.409364009999999894e+02,-1.309722999999962667e+00
2.081000000000000000e+03,1.943093020000000024e+03,1.991842769999999973e+03,-4.874974999999994907e+01,7.957717770000000201e+03,7.874060059999999794e+03,8.365771000000040658e+01,2.605424530000000086e+05,2.723875000000000000e+05,-1.184504699999999139e+04,1.021857419999999911e+04,1.021857419999999911e+04,0.000000000000000000e+00,7.737595000000000000e+06,7.653922000000000000e+06,8.367300000000000000e+04,8.457624000000000000e+06,8.572357000000000000e+06,-1.147330000000000000e+05,1.140769280000000000e+09,1.129635460000000000e+09,1.113382000000000000e+07,3.383530269999999973e+02,3.396679690000000278e+02,-1.314942000000030475e+00
2.091000000000000000e+03,1.215298829999999953e+03,1.302080690000000004e+03,-8.678186000000005151e+01,4.852316890000000058e+03,4.717889159999999720e+03,1.344277300000003379e+02,1.621357660000000033e+05,1.781565780000000086e+05,-1.602081200000000536e+04,6.677312009999999646e+03,6.677312009999999646e+03,0.000000000000000000e+00,7.749748000000000000e+06,7.666864000000000000e+06,8.288400000000000000e+04,8.506147000000000000e+06,8.619647000000000000e+06,-1.135000000000000000e+05,1.142390660000000000e+09,1.131406460000000000e+09,1.098420000000000000e+07,3.387780759999999987e+02,3.401625369999999862e+02,-1.384460999999987507e+00
2.101000000000000000e+03,1.963154790000000048e+03,2.024843990000000076e+03,-6.168920000000002801e+01,7.409617189999999937e+03,7.308093259999999646e+03,1.015239300000002913e+02,2.620186089999999967e+05,2.753350310000000172e+05,-1.331642200000002049e+04,1.054036039999999957e+04,1.054036039999999957e+04,0.000000000000000000e+00,7.769379500000000000e+06,7.687310500000000000e+06,8.206900000000000000e+04,8.580244000000000000e+06,8.692444000000000000e+06,-1.122000000000000000e+05,1.145010820000000000e+09,1.134188290000000000e+09,1.082253000000000000e+07,3.392972720000000209e+02,3.406445919999999887e+02,-1.347319999999967877e+00
